Season,Region,County,CDC Week,Week Ending Date,Disease,Count,County Centroid,FIPS
2025-2026,METRO,WESTCHESTER,2,1/17/2026,INFLUENZA_B,80,"    (41.1527698, -73.745912)",36119
2025-2026,CENTRAL,LEWIS,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (43.7863965, -75.4426165)",36049
2025-2026,CAPITAL DISTRICT,OTSEGO,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (42.6297762, -75.028841)",36077
2025-2026,CENTRAL,LEWIS,2,1/17/2026,INFLUENZA_B,0,"    (43.7863965, -75.4426165)",36049
2025-2026,WESTERN,SENECA,2,1/17/2026,INFLUENZA_B,0,"    (42.7652, -76.8721)",36099
2025-2026,CAPITAL DISTRICT,SCHOHARIE,2,1/17/2026,INFLUENZA_A,18,"    (42.591294, -74.4381718)",36095
2025-2026,METRO,PUTNAM,2,1/17/2026,INFLUENZA_UNSPECIFIED,2,"    (41.4351, -73.7949)",36079
2025-2026,NYC,NEW YORK,2,1/17/2026,INFLUENZA_B,56,"    (40.7831, -73.9712)",36061
2025-2026,CAPITAL DISTRICT,ESSEX,2,1/17/2026,INFLUENZA_B,2,"    (44.1089711, -73.7775726)",36031
2025-2026,WESTERN,NIAGARA,2,1/17/2026,INFLUENZA_B,12,"    (43.203001, -78.71083)",36063
2025-2026,WESTERN,ORLEANS,2,1/17/2026,INFLUENZA_B,0,"    (43.209007, -78.254897)",36073
2025-2026,CAPITAL DISTRICT,CLINTON,2,1/17/2026,INFLUENZA_B,2,"    (44.7527103, -73.7056478)",36019
2025-2026,CAPITAL DISTRICT,FRANKLIN,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (44.5943743, -74.3106698)",36033
2025-2026,CAPITAL DISTRICT,COLUMBIA,2,1/17/2026,INFLUENZA_UNSPECIFIED,1,"    (42.2477286, -73.6268046)",36021
2025-2026,WESTERN,LIVINGSTON,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (42.7274845, -77.7697795)",36051
2025-2026,METRO,ORANGE,2,1/17/2026,INFLUENZA_B,36,"    (41.4024096, -74.3062522)",36071
2025-2026,WESTERN,CHEMUNG,2,1/17/2026,INFLUENZA_A,101,"    (42.1552807, -76.7471788)",36015
2025-2026,NYC,KINGS,2,1/17/2026,INFLUENZA_A,"1,098","    (40.6782, -73.9442)",36047
2025-2026,CAPITAL DISTRICT,WASHINGTON,2,1/17/2026,INFLUENZA_UNSPECIFIED,4,"    (43.3123766, -73.4394282)",36115
2025-2026,WESTERN,WYOMING,2,1/17/2026,INFLUENZA_A,22,"    (42.7013627, -78.2285667)",36121
2025-2026,METRO,ROCKLAND,2,1/17/2026,INFLUENZA_A,205,"    (41.1547851, -74.0247721)",36087
2025-2026,WESTERN,GENESEE,2,1/17/2026,INFLUENZA_A,21,"    (43.0009096, -78.1927784)",36037
2025-2026,CAPITAL DISTRICT,WASHINGTON,2,1/17/2026,INFLUENZA_B,27,"    (43.3123766, -73.4394282)",36115
2025-2026,NYC,BRONX,2,1/17/2026,INFLUENZA_UNSPECIFIED,2,"    (40.8448, -73.8648)",36005
2025-2026,WESTERN,CHEMUNG,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (42.1552807, -76.7471788)",36015
2025-2026,CAPITAL DISTRICT,RENSSELAER,2,1/17/2026,INFLUENZA_B,15,"    (42.7104206, -73.5138454)",36083
2025-2026,WESTERN,MONROE,2,1/17/2026,INFLUENZA_B,37,"    (43.174966, -77.639663)",36055
2025-2026,CAPITAL DISTRICT,FRANKLIN,2,1/17/2026,INFLUENZA_B,5,"    (44.5943743, -74.3106698)",36033
2025-2026,CAPITAL DISTRICT,OTSEGO,2,1/17/2026,INFLUENZA_A,57,"    (42.6297762, -75.028841)",36077
2025-2026,WESTERN,CHAUTAUQUA,2,1/17/2026,INFLUENZA_A,104,"    (42.3042159, -79.4075949)",36013
2025-2026,METRO,SUFFOLK,2,1/17/2026,INFLUENZA_A,942,"    (40.943554, -72.6922184)",36103
2025-2026,CENTRAL,CORTLAND,2,1/17/2026,INFLUENZA_A,52,"    (42.5938237, -76.0762647)",36023
2025-2026,CENTRAL,CAYUGA,2,1/17/2026,INFLUENZA_B,3,"    (43.0085456, -76.5745866)",36011
2025-2026,CAPITAL DISTRICT,OTSEGO,2,1/17/2026,INFLUENZA_B,7,"    (42.6297762, -75.028841)",36077
2025-2026,METRO,ORANGE,2,1/17/2026,INFLUENZA_A,390,"    (41.4024096, -74.3062522)",36071
2025-2026,CENTRAL,TOMPKINS,2,1/17/2026,INFLUENZA_A,58,"    (42.4532811, -76.4737116)",36109
2025-2026,CAPITAL DISTRICT,HAMILTON,2,1/17/2026,INFLUENZA_B,0,"    (43.6578786, -74.5024556)",36041
2025-2026,CAPITAL DISTRICT,COLUMBIA,2,1/17/2026,INFLUENZA_B,5,"    (42.2477286, -73.6268046)",36021
2025-2026,METRO,WESTCHESTER,2,1/17/2026,INFLUENZA_UNSPECIFIED,36,"    (41.1527698, -73.745912)",36119
2025-2026,CAPITAL DISTRICT,MONTGOMERY,2,1/17/2026,INFLUENZA_A,58,"    (42.9008912, -74.4353575)",36057
2025-2026,NYC,NEW YORK,2,1/17/2026,INFLUENZA_UNSPECIFIED,10,"    (40.7831, -73.9712)",36061
2025-2026,CAPITAL DISTRICT,FULTON,2,1/17/2026,INFLUENZA_A,73,"    (43.1156093, -74.4236782)",36035
2025-2026,CENTRAL,ST LAWRENCE,2,1/17/2026,INFLUENZA_A,23,"    (44.4881125, -75.074311)",36089
2025-2026,CENTRAL,CHENANGO,2,1/17/2026,INFLUENZA_A,40,"    (42.489732, -75.6049051)",36017
2025-2026,METRO,ULSTER,2,1/17/2026,INFLUENZA_B,17,"    (41.9472321, -74.265447)",36111
2025-2026,METRO,ULSTER,2,1/17/2026,INFLUENZA_A,161,"    (41.9472321, -74.265447)",36111
2025-2026,WESTERN,SENECA,2,1/17/2026,INFLUENZA_A,15,"    (42.7652, -76.8721)",36099
2025-2026,CENTRAL,TIOGA,2,1/17/2026,INFLUENZA_B,1,"    (42.1256, -76.3637)",36107
2025-2026,CENTRAL,JEFFERSON,2,1/17/2026,INFLUENZA_B,4,"    (44.0607, -75.9928)",36045
2025-2026,METRO,ORANGE,2,1/17/2026,INFLUENZA_UNSPECIFIED,8,"    (41.4024096, -74.3062522)",36071
2025-2026,CAPITAL DISTRICT,CLINTON,2,1/17/2026,INFLUENZA_UNSPECIFIED,2,"    (44.7527103, -73.7056478)",36019
2025-2026,CAPITAL DISTRICT,SCHOHARIE,2,1/17/2026,INFLUENZA_B,3,"    (42.591294, -74.4381718)",36095
2025-2026,WESTERN,CHAUTAUQUA,2,1/17/2026,INFLUENZA_B,4,"    (42.3042159, -79.4075949)",36013
2025-2026,WESTERN,SCHUYLER,2,1/17/2026,INFLUENZA_B,0,"    (42.419776, -76.9386038)",36097
2025-2026,CENTRAL,ST LAWRENCE,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (44.4881125, -75.074311)",36089
2025-2026,WESTERN,ALLEGANY,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (42.2478938, -78.0261758)",36003
2025-2026,WESTERN,STEUBEN,2,1/17/2026,INFLUENZA_B,2,"    (42.2667252, -77.3855253)",36101
2025-2026,WESTERN,NIAGARA,2,1/17/2026,INFLUENZA_A,109,"    (43.203001, -78.71083)",36063
2025-2026,CAPITAL DISTRICT,FRANKLIN,2,1/17/2026,INFLUENZA_A,30,"    (44.5943743, -74.3106698)",36033
2025-2026,CENTRAL,ONONDAGA,2,1/17/2026,INFLUENZA_UNSPECIFIED,1,"    (43.0065299, -76.1961167)",36067
2025-2026,WESTERN,ERIE,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (42.752759, -78.7781922)",36029
2025-2026,WESTERN,WYOMING,2,1/17/2026,INFLUENZA_B,1,"    (42.7013627, -78.2285667)",36121
2025-2026,METRO,ROCKLAND,2,1/17/2026,INFLUENZA_B,27,"    (41.1547851, -74.0247721)",36087
2025-2026,CENTRAL,MADISON,2,1/17/2026,INFLUENZA_A,23,"    (42.9100255, -75.6635749)",36053
2025-2026,CAPITAL DISTRICT,GREENE,2,1/17/2026,INFLUENZA_A,42,"    (42.2869511, -74.1494949)",36039
2025-2026,WESTERN,STEUBEN,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (42.2667252, -77.3855253)",36101
2025-2026,CAPITAL DISTRICT,SCHENECTADY,2,1/17/2026,INFLUENZA_B,24,"    (42.8175421, -74.0435834)",36093
2025-2026,CAPITAL DISTRICT,ALBANY,2,1/17/2026,INFLUENZA_A,141,"    (42.5882713, -73.9740136)",36001
2025-2026,CAPITAL DISTRICT,SARATOGA,2,1/17/2026,INFLUENZA_UNSPECIFIED,4,"    (43.1061353, -73.8553872)",36091
2025-2026,CENTRAL,HERKIMER,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (43.1631, -74.8741)",36043
2025-2026,METRO,SUFFOLK,2,1/17/2026,INFLUENZA_UNSPECIFIED,155,"    (40.943554, -72.6922184)",36103
2025-2026,CAPITAL DISTRICT,FULTON,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (43.1156093, -74.4236782)",36035
2025-2026,WESTERN,YATES,2,1/17/2026,INFLUENZA_B,0,"    (42.6431, -77.1485)",36123
2025-2026,NYC,NEW YORK,2,1/17/2026,INFLUENZA_A,687,"    (40.7831, -73.9712)",36061
2025-2026,WESTERN,ALLEGANY,2,1/17/2026,INFLUENZA_B,3,"    (42.2478938, -78.0261758)",36003
2025-2026,METRO,SULLIVAN,2,1/17/2026,INFLUENZA_B,3,"    (41.7201763, -74.7646796)",36105
2025-2026,CAPITAL DISTRICT,RENSSELAER,2,1/17/2026,INFLUENZA_UNSPECIFIED,12,"    (42.7104206, -73.5138454)",36083
2025-2026,WESTERN,YATES,2,1/17/2026,INFLUENZA_A,10,"    (42.6431, -77.1485)",36123
2025-2026,CENTRAL,ONONDAGA,2,1/17/2026,INFLUENZA_A,241,"    (43.0065299, -76.1961167)",36067
2025-2026,WESTERN,ERIE,2,1/17/2026,INFLUENZA_B,65,"    (42.752759, -78.7781922)",36029
2025-2026,WESTERN,SCHUYLER,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (42.419776, -76.9386038)",36097
2025-2026,CAPITAL DISTRICT,RENSSELAER,2,1/17/2026,INFLUENZA_A,69,"    (42.7104206, -73.5138454)",36083
2025-2026,METRO,ROCKLAND,2,1/17/2026,INFLUENZA_UNSPECIFIED,1,"    (41.1547851, -74.0247721)",36087
2025-2026,NYC,RICHMOND,2,1/17/2026,INFLUENZA_A,202,"    (40.5795, -74.1502)",36085
2025-2026,NYC,QUEENS,2,1/17/2026,INFLUENZA_A,"1,019","    (40.7282, -73.7949)",36081
2025-2026,WESTERN,CHEMUNG,2,1/17/2026,INFLUENZA_B,3,"    (42.1552807, -76.7471788)",36015
2025-2026,WESTERN,CATTARAUGUS,2,1/17/2026,INFLUENZA_A,28,"    (42.2448527, -78.6810055)",36009
2025-2026,WESTERN,NIAGARA,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (43.203001, -78.71083)",36063
2025-2026,CENTRAL,BROOME,2,1/17/2026,INFLUENZA_B,7,"    (42.1619773, -75.830291)",36007
2025-2026,CAPITAL DISTRICT,DELAWARE,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (42.1939865, -74.966728)",36025
2025-2026,CAPITAL DISTRICT,MONTGOMERY,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (42.9008912, -74.4353575)",36057
2025-2026,CENTRAL,CAYUGA,2,1/17/2026,INFLUENZA_A,55,"    (43.0085456, -76.5745866)",36011
2025-2026,WESTERN,ONTARIO,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (42.8566949, -77.3032768)",36069
2025-2026,CAPITAL DISTRICT,COLUMBIA,2,1/17/2026,INFLUENZA_A,23,"    (42.2477286, -73.6268046)",36021
2025-2026,WESTERN,WAYNE,2,1/17/2026,INFLUENZA_B,0,"    (43.202, -77.0104)",36117
2025-2026,CAPITAL DISTRICT,HAMILTON,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (43.6578786, -74.5024556)",36041
2025-2026,CAPITAL DISTRICT,HAMILTON,2,1/17/2026,INFLUENZA_A,3,"    (43.6578786, -74.5024556)",36041
2025-2026,CAPITAL DISTRICT,WARREN,2,1/17/2026,INFLUENZA_A,31,"    (43.5551053, -73.8381388)",36113
2025-2026,CENTRAL,HERKIMER,2,1/17/2026,INFLUENZA_B,5,"    (43.1631, -74.8741)",36043
2025-2026,CENTRAL,CORTLAND,2,1/17/2026,INFLUENZA_B,10,"    (42.5938237, -76.0762647)",36023
2025-2026,CENTRAL,TIOGA,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (42.1256, -76.3637)",36107
2025-2026,WESTERN,CATTARAUGUS,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (42.2448527, -78.6810055)",36009
2025-2026,CAPITAL DISTRICT,SCHOHARIE,2,1/17/2026,INFLUENZA_UNSPECIFIED,1,"    (42.591294, -74.4381718)",36095
2025-2026,CENTRAL,BROOME,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (42.1619773, -75.830291)",36007
2025-2026,METRO,ULSTER,2,1/17/2026,INFLUENZA_UNSPECIFIED,12,"    (41.9472321, -74.265447)",36111
2025-2026,WESTERN,ALLEGANY,2,1/17/2026,INFLUENZA_A,41,"    (42.2478938, -78.0261758)",36003
2025-2026,CAPITAL DISTRICT,DELAWARE,2,1/17/2026,INFLUENZA_A,46,"    (42.1939865, -74.966728)",36025
2025-2026,METRO,DUTCHESS,2,1/17/2026,INFLUENZA_A,161,"    (41.7550085, -73.7399512)",36027
2025-2026,WESTERN,YATES,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (42.6431, -77.1485)",36123
2025-2026,NYC,RICHMOND,2,1/17/2026,INFLUENZA_B,33,"    (40.5795, -74.1502)",36085
2025-2026,WESTERN,STEUBEN,2,1/17/2026,INFLUENZA_A,100,"    (42.2667252, -77.3855253)",36101
2025-2026,WESTERN,ORLEANS,2,1/17/2026,INFLUENZA_A,10,"    (43.209007, -78.254897)",36073
2025-2026,METRO,NASSAU,2,1/17/2026,INFLUENZA_B,107,"    (40.7506561, -73.582905)",36059
2025-2026,WESTERN,ONTARIO,2,1/17/2026,INFLUENZA_A,70,"    (42.8566949, -77.3032768)",36069
2025-2026,WESTERN,GENESEE,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (43.0009096, -78.1927784)",36037
2025-2026,CENTRAL,OSWEGO,2,1/17/2026,INFLUENZA_A,66,"    (43.4614428, -76.209258)",36075
2025-2026,CENTRAL,BROOME,2,1/17/2026,INFLUENZA_A,186,"    (42.1619773, -75.830291)",36007
2025-2026,CAPITAL DISTRICT,WARREN,2,1/17/2026,INFLUENZA_B,12,"    (43.5551053, -73.8381388)",36113
2025-2026,CENTRAL,TOMPKINS,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (42.4532811, -76.4737116)",36109
2025-2026,CENTRAL,OSWEGO,2,1/17/2026,INFLUENZA_B,6,"    (43.4614428, -76.209258)",36075
2025-2026,CAPITAL DISTRICT,ESSEX,2,1/17/2026,INFLUENZA_A,33,"    (44.1089711, -73.7775726)",36031
2025-2026,WESTERN,MONROE,2,1/17/2026,INFLUENZA_A,326,"    (43.174966, -77.639663)",36055
2025-2026,WESTERN,CHAUTAUQUA,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (42.3042159, -79.4075949)",36013
2025-2026,CAPITAL DISTRICT,MONTGOMERY,2,1/17/2026,INFLUENZA_B,17,"    (42.9008912, -74.4353575)",36057
2025-2026,WESTERN,SENECA,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (42.7652, -76.8721)",36099
2025-2026,CAPITAL DISTRICT,GREENE,2,1/17/2026,INFLUENZA_B,4,"    (42.2869511, -74.1494949)",36039
2025-2026,CENTRAL,CHENANGO,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (42.489732, -75.6049051)",36017
2025-2026,METRO,PUTNAM,2,1/17/2026,INFLUENZA_A,72,"    (41.4351, -73.7949)",36079
2025-2026,CENTRAL,LEWIS,2,1/17/2026,INFLUENZA_A,39,"    (43.7863965, -75.4426165)",36049
2025-2026,CENTRAL,MADISON,2,1/17/2026,INFLUENZA_UNSPECIFIED,7,"    (42.9100255, -75.6635749)",36053
2025-2026,NYC,KINGS,2,1/17/2026,INFLUENZA_B,78,"    (40.6782, -73.9442)",36047
2025-2026,CENTRAL,ONEIDA,2,1/17/2026,INFLUENZA_B,21,"    (43.2427273, -75.4342824)",36065
2025-2026,CENTRAL,CAYUGA,2,1/17/2026,INFLUENZA_UNSPECIFIED,2,"    (43.0085456, -76.5745866)",36011
2025-2026,CAPITAL DISTRICT,CLINTON,2,1/17/2026,INFLUENZA_A,36,"    (44.7527103, -73.7056478)",36019
2025-2026,CENTRAL,ONEIDA,2,1/17/2026,INFLUENZA_UNSPECIFIED,2,"    (43.2427273, -75.4342824)",36065
2025-2026,METRO,DUTCHESS,2,1/17/2026,INFLUENZA_UNSPECIFIED,28,"    (41.7550085, -73.7399512)",36027
2025-2026,CAPITAL DISTRICT,SARATOGA,2,1/17/2026,INFLUENZA_B,39,"    (43.1061353, -73.8553872)",36091
2025-2026,WESTERN,MONROE,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (43.174966, -77.639663)",36055
2025-2026,CENTRAL,MADISON,2,1/17/2026,INFLUENZA_B,8,"    (42.9100255, -75.6635749)",36053
2025-2026,CAPITAL DISTRICT,ALBANY,2,1/17/2026,INFLUENZA_UNSPECIFIED,4,"    (42.5882713, -73.9740136)",36001
2025-2026,CENTRAL,CHENANGO,2,1/17/2026,INFLUENZA_B,3,"    (42.489732, -75.6049051)",36017
2025-2026,NYC,QUEENS,2,1/17/2026,INFLUENZA_B,87,"    (40.7282, -73.7949)",36081
2025-2026,WESTERN,LIVINGSTON,2,1/17/2026,INFLUENZA_A,27,"    (42.7274845, -77.7697795)",36051
2025-2026,METRO,DUTCHESS,2,1/17/2026,INFLUENZA_B,12,"    (41.7550085, -73.7399512)",36027
2025-2026,WESTERN,GENESEE,2,1/17/2026,INFLUENZA_B,0,"    (43.0009096, -78.1927784)",36037
2025-2026,NYC,BRONX,2,1/17/2026,INFLUENZA_B,79,"    (40.8448, -73.8648)",36005
2025-2026,WESTERN,ERIE,2,1/17/2026,INFLUENZA_A,321,"    (42.752759, -78.7781922)",36029
2025-2026,CENTRAL,TOMPKINS,2,1/17/2026,INFLUENZA_B,4,"    (42.4532811, -76.4737116)",36109
2025-2026,METRO,SUFFOLK,2,1/17/2026,INFLUENZA_B,153,"    (40.943554, -72.6922184)",36103
2025-2026,NYC,BRONX,2,1/17/2026,INFLUENZA_A,603,"    (40.8448, -73.8648)",36005
2025-2026,METRO,SULLIVAN,2,1/17/2026,INFLUENZA_A,90,"    (41.7201763, -74.7646796)",36105
2025-2026,METRO,SULLIVAN,2,1/17/2026,INFLUENZA_UNSPECIFIED,5,"    (41.7201763, -74.7646796)",36105
2025-2026,WESTERN,ORLEANS,2,1/17/2026,INFLUENZA_UNSPECIFIED,0,"    (43.209007, -78.254897)",36073
2025-2026,CAPITAL DISTRICT,SARATOGA,2,1/17/2026,INFLUENZA_A,106,"    (43.1061353, -73.8553872)",36091
2025-2026,CENTRAL,BROOME,1,1/10/2026,INFLUENZA_B,8,"    (42.1619773, -75.830291)",36007
2025-2026,WESTERN,ORLEANS,1,1/10/2026,INFLUENZA_A,46,"    (43.209007, -78.254897)",36073
2025-2026,CENTRAL,CHENANGO,1,1/10/2026,INFLUENZA_B,2,"    (42.489732, -75.6049051)",36017
2025-2026,METRO,NASSAU,1,1/10/2026,INFLUENZA_B,137,"    (40.7506561, -73.582905)",36059
2025-2026,NYC,KINGS,1,1/10/2026,INFLUENZA_UNSPECIFIED,6,"    (40.6782, -73.9442)",36047
2025-2026,WESTERN,CHEMUNG,1,1/10/2026,INFLUENZA_UNSPECIFIED,0,"    (42.1552807, -76.7471788)",36015
2025-2026,CENTRAL,JEFFERSON,1,1/10/2026,INFLUENZA_B,6,"    (44.0607, -75.9928)",36045
2025-2026,WESTERN,CHEMUNG,1,1/10/2026,INFLUENZA_B,2,"    (42.1552807, -76.7471788)",36015
2025-2026,WESTERN,ORLEANS,1,1/10/2026,INFLUENZA_UNSPECIFIED,0,"    (43.209007, -78.254897)",36073
2025-2026,CAPITAL DISTRICT,ESSEX,1,1/10/2026,INFLUENZA_B,1,"    (44.1089711, -73.7775726)",36031
2025-2026,CENTRAL,MADISON,1,1/10/2026,INFLUENZA_UNSPECIFIED,9,"    (42.9100255, -75.6635749)",36053
2025-2026,CAPITAL DISTRICT,FULTON,1,1/10/2026,INFLUENZA_UNSPECIFIED,0,"    (43.1156093, -74.4236782)",36035
2025-2026,WESTERN,CHAUTAUQUA,1,1/10/2026,INFLUENZA_UNSPECIFIED,0,"    (42.3042159, -79.4075949)",36013
2025-2026,CENTRAL,HERKIMER,1,1/10/2026,INFLUENZA_A,89,"    (43.1631, -74.8741)",36043
2025-2026,WESTERN,MONROE,1,1/10/2026,INFLUENZA_UNSPECIFIED,0,"    (43.174966, -77.639663)",36055
2025-2026,METRO,SULLIVAN,1,1/10/2026,INFLUENZA_UNSPECIFIED,0,"    (41.7201763, -74.7646796)",36105
2025-2026,CAPITAL DISTRICT,COLUMBIA,1,1/10/2026,INFLUENZA_UNSPECIFIED,1,"    (42.2477286, -73.6268046)",36021
2025-2026,CENTRAL,TIOGA,1,1/10/2026,INFLUENZA_A,46,"    (42.1256, -76.3637)",36107
2025-2026,CENTRAL,CORTLAND,1,1/10/2026,INFLUENZA_UNSPECIFIED,0,"    (42.5938237, -76.0762647)",36023
2025-2026,CAPITAL DISTRICT,ALBANY,1,1/10/2026,INFLUENZA_A,249,"    (42.5882713, -73.9740136)",36001
2025-2026,CENTRAL,LEWIS,1,1/10/2026,INFLUENZA_A,52,"    (43.7863965, -75.4426165)",36049
2025-2026,CAPITAL DISTRICT,OTSEGO,1,1/10/2026,INFLUENZA_A,87,"    (42.6297762, -75.028841)",36077
2025-2026,METRO,ROCKLAND,1,1/10/2026,INFLUENZA_UNSPECIFIED,0,"    (41.1547851, -74.0247721)",36087
2025-2026,CENTRAL,CORTLAND,1,1/10/2026,INFLUENZA_B,4,"    (42.5938237, -76.0762647)",36023
2025-2026,METRO,ROCKLAND,1,1/10/2026,INFLUENZA_A,384,"    (41.1547851, -74.0247721)",36087
2025-2026,CENTRAL,CHENANGO,1,1/10/2026,INFLUENZA_UNSPECIFIED,0,"    (42.489732, -75.6049051)",36017
2025-2026,WESTERN,CATTARAUGUS,1,1/10/2026,INFLUENZA_B,1,"    (42.2448527, -78.6810055)",36009
2025-2026,CAPITAL DISTRICT,SCHOHARIE,1,1/10/2026,INFLUENZA_B,5,"    (42.591294, -74.4381718)",36095
2025-2026,CENTRAL,TOMPKINS,1,1/10/2026,INFLUENZA_A,81,"    (42.4532811, -76.4737116)",36109
2025-2026,WESTERN,CATTARAUGUS,1,1/10/2026,INFLUENZA_A,57,"    (42.2448527, -78.6810055)",36009
2025-2026,CENTRAL,BROOME,1,1/10/2026,INFLUENZA_UNSPECIFIED,0,"    (42.1619773, -75.830291)",36007
2025-2026,CAPITAL DISTRICT,SCHENECTADY,1,1/10/2026,INFLUENZA_A,120,"    (42.8175421, -74.0435834)",36093
2025-2026,CAPITAL DISTRICT,DELAWARE,1,1/10/2026,INFLUENZA_UNSPECIFIED,0,"    (42.1939865, -74.966728)",36025
2025-2026,CENTRAL,TOMPKINS,1,1/10/2026,INFLUENZA_B,10,"    (42.4532811, -76.4737116)",36109
2025-2026,WESTERN,STEUBEN,1,1/10/2026,INFLUENZA_A,115,"    (42.2667252, -77.3855253)",36101
2025-2026,NYC,QUEENS,1,1/10/2026,INFLUENZA_A,"2,227","    (40.7282, -73.7949)",36081
2025-2026,CAPITAL DISTRICT,FRANKLIN,1,1/10/2026,INFLUENZA_UNSPECIFIED,0,"    (44.5943743, -74.3106698)",36033
2025-2026,WESTERN,GENESEE,1,1/10/2026,INFLUENZA_UNSPECIFIED,0,"    (43.0009096, -78.1927784)",36037
2025-2026,WESTERN,ERIE,1,1/10/2026,INFLUENZA_A,782,"    (42.752759, -78.7781922)",36029
2025-2026,CENTRAL,ST LAWRENCE,1,1/10/2026,INFLUENZA_A,44,"    (44.4881125, -75.074311)",36089
2025-2026,CAPITAL DISTRICT,OTSEGO,1,1/10/2026,INFLUENZA_UNSPECIFIED,0,"    (42.6297762, -75.028841)",36077
2025-2026,NYC,RICHMOND,1,1/10/2026,INFLUENZA_B,25,"    (40.5795, -74.1502)",36085
2025-2026,METRO,ROCKLAND,1,1/10/2026,INFLUENZA_B,16,"    (41.1547851, -74.0247721)",36087
2025-2026,METRO,ORANGE,1,1/10/2026,INFLUENZA_UNSPECIFIED,0,"    (41.4024096, -74.3062522)",36071
2025-2026,WESTERN,NIAGARA,1,1/10/2026,INFLUENZA_B,13,"    (43.203001, -78.71083)",36063
2025-2026,CAPITAL DISTRICT,CLINTON,1,1/10/2026,INFLUENZA_UNSPECIFIED,1,"    (44.7527103, -73.7056478)",36019
2025-2026,NYC,RICHMOND,1,1/10/2026,INFLUENZA_UNSPECIFIED,54,"    (40.5795, -74.1502)",36085
2025-2026,METRO,PUTNAM,1,1/10/2026,INFLUENZA_A,148,"    (41.4351, -73.7949)",36079
2025-2026,METRO,DUTCHESS,1,1/10/2026,INFLUENZA_UNSPECIFIED,30,"    (41.7550085, -73.7399512)",36027
2025-2026,WESTERN,ERIE,1,1/10/2026,INFLUENZA_UNSPECIFIED,0,"    (42.752759, -78.7781922)",36029
2025-2026,CENTRAL,OSWEGO,1,1/10/2026,INFLUENZA_B,3,"    (43.4614428, -76.209258)",36075
2025-2026,WESTERN,CHAUTAUQUA,1,1/10/2026,INFLUENZA_A,126,"    (42.3042159, -79.4075949)",36013
2025-2026,NYC,QUEENS,1,1/10/2026,INFLUENZA_UNSPECIFIED,74,"    (40.7282, -73.7949)",36081
2025-2026,METRO,WESTCHESTER,1,1/10/2026,INFLUENZA_UNSPECIFIED,51,"    (41.1527698, -73.745912)",36119
2025-2026,WESTERN,SCHUYLER,1,1/10/2026,INFLUENZA_A,24,"    (42.419776, -76.9386038)",36097
2025-2026,WESTERN,WAYNE,1,1/10/2026,INFLUENZA_A,93,"    (43.202, -77.0104)",36117
2025-2026,CAPITAL DISTRICT,SARATOGA,1,1/10/2026,INFLUENZA_B,47,"    (43.1061353, -73.8553872)",36091
2025-2026,WESTERN,CATTARAUGUS,1,1/10/2026,INFLUENZA_UNSPECIFIED,0,"    (42.2448527, -78.6810055)",36009
2025-2026,CENTRAL,OSWEGO,1,1/10/2026,INFLUENZA_UNSPECIFIED,0,"    (43.4614428, -76.209258)",36075
2025-2026,CAPITAL DISTRICT,SCHOHARIE,1,1/10/2026,INFLUENZA_UNSPECIFIED,0,"    (42.591294, -74.4381718)",36095
2025-2026,CAPITAL DISTRICT,WARREN,1,1/10/2026,INFLUENZA_UNSPECIFIED,8,"    (43.5551053, -73.8381388)",36113
2025-2026,WESTERN,WYOMING,1,1/10/2026,INFLUENZA_B,0,"    (42.7013627, -78.2285667)",36121
2025-2026,CAPITAL DISTRICT,RENSSELAER,1,1/10/2026,INFLUENZA_A,127,"    (42.7104206, -73.5138454)",36083
2025-2026,WESTERN,SENECA,1,1/10/2026,INFLUENZA_B,0,"    (42.7652, -76.8721)",36099
